293,Seven, Tiki Spiced, Tiki Spiced,Seven Tiki Spiced, Seven Tiki Spiced, NULL,9, spiced,70,Fiji, NULL, 2012-08-29, n, n, n, n,www.seventiki.com,NULL
294,Shellback, Silver, Silver,Shellback Silver, Shellback Silver, NULL,9, NULL,80,Barbados, NULL, 2012-08-29, n, n, n, n,www.shellbackrum.com,NULL
295,Shellback, Spiced, Spiced,Shellback Spiced, Shellback Spiced, NULL,8, spiced,80,Barbados, NULL, 2012-08-29, n, n, n, n,www.shellbackrum.com,NULL
296,Siesta Key, Gold, Gold,Siesta Key Gold, Siesta Key Gold, NULL,13, NULL,80,Florida, FL, 2012-08-29, n, n, n, n,www.drumcircledistilling.com,NULL
297, ,Skipper,kipper,Skipper, Skipper, NULL,9, NULL,90,Guyana, NULL, 2012-08-29, n, n, n, n,www.skipperrum.com,NULL
298, ,Smith & Cross,mith & Cross,Smith & Cross, Smith & Cross,50,11, NULL,114,Jamaica, NULL, 2012-08-29, n, n, n, n,NULL,NULL
299, ,St Barth Cool,t Barth Cool,St Barth Cool, St Barth Cool, NULL,11, NULL,100,Guadeloupe, NULL, 2012-08-29, n, n, n, n,www.rhumstbarth.com,NULL
300, ,St. George California Agricole,t. George California Agricole,St. George California Agricole, St. George California Agricole, NULL,19, NULL,86,California, CA, 2012-08-29, n, n, n, n,www.stgeorgespirits.com,NULL
301,Stroh,Original 80, Original 80,Stroh Original 80, Stroh Original 80, NULL,16, NULL,160,Austria, NULL, 2012-08-29, n, n, n, n,www.stroh.co.uk,NULL
302,Sun, Barrel Aged, Barrel Aged,Sun Barrel Aged, Sun Barrel Aged, NULL,12, NULL,94,Washington, WA, 2012-08-29, n, n, n, n,www.sunliquor.com,NULL
303,Sun, Silver, Silver,Sun Silver, Sun Silver, NULL,11, NULL,90,Washington, WA, 2012-08-29, n, n, n, n,www.sunliquor.com,NULL
304,Tanduay, Gold, Gold,Tanduay Gold, Tanduay Gold, NULL,10, NULL,80,Philippines, NULL, 2012-08-29, n, n, n, n,www.tanduay.com,NULL
305,Tanduay, Silver, Silver,Tanduay Silver, Tanduay Silver, NULL,10, NULL,80,Philippines, NULL, 2012-08-29, n, n, n, n,NULL,NULL
306,Tapping House, Grand Reserve Dark, Grand Reserve Dark,Tapping House Grand Reserve Dark, Tapping House Grand Reserve Dark, NULL,11, NULL,80,South Carolina, SC, 2012-08-29, n, n, n, n,NULL,NULL
307, ,The Kraken Black Spiced,he Kraken Black Spiced,The Kraken Black Spiced, The Kraken Black Spiced, NULL,8, spiced,94,Trinidad, NULL, 2012-08-29, n, n, n, n,www.krakenrum.com,NULL
308, ,The Old Mill Gold,he Old Mill Gold,The Old Mill Gold, The Old Mill Gold,50,8, NULL,80,US Virgin Islands, NULL, 2012-08-29, n, n, n, n,NULL,NULL
309, ,The Pink Pigeon,he Pink Pigeon,The Pink Pigeon, The Pink Pigeon, NULL,10, flavored,80,Mauritius, NULL, 2012-08-29, n, n, n, n,www.pinkpigeonrum.com,Flavored with vanilla and orange skin
310,Thomas Tew, Single Barrel, Single Barrel,Thomas Tew Single Barrel, Thomas Tew Single Barrel, NULL,12, NULL,84,Rhode Island, RI, 2012-08-29, n, n, n, n,www.thomastewrums.com,NULL
311,Tommy Bahama, Golden Sun, Golden Sun,Tommy Bahama Golden Sun, Tommy Bahama Golden Sun, NULL,14, NULL,80,Barbados, NULL, 2012-08-29, n, n, n, n,NULL,NULL
312,Tommy Bahama, White Sand, White Sand,Tommy Bahama White Sand, Tommy Bahama White Sand, NULL,14, NULL,80,Barbados, NULL, 2012-08-29, n, n, n, n,NULL,NULL
313, ,Toucano,oucano,Toucano, Toucano, NULL,7, NULL,80,Brazil, NULL, 2012-08-29, n, n, n, n,www.toucanorum.com,NULL
314,Trader Vics, Royal Amber, Royal Amber,Trader Vics Royal Amber, Trader Vics Royal Amber, NULL,11, NULL,80,USA, NULL, 2012-08-29, n, n, n, n,NULL,NULL
315,Treaty Oak, Platinum, Platinum,Treaty Oak Platinum, Treaty Oak Platinum, NULL,11, NULL,80,Texas, TX, 2012-08-29, n, n, n, n,www.treatyoakdistilling.com,NULL
316,Trigo, Reserva A–eja, Reserva A–eja,Trigo Reserva A–eja, Trigo Reserva A–eja, NULL,11, NULL,80,Puerto Rico, NULL, 2012-08-29, n, n, n, n,NULL,NULL
317,Viejo de Caldas, 3-year, 3-year,Viejo de Caldas 3-year, Viejo de Caldas 3-year, NULL,9, NULL,80,Colombia, NULL, 2012-08-29, n, n, n, n,NULL,NULL
318,Viejo de Caldas, Gran Reserve, Gran Reserve,Viejo de Caldas Gran Reserve, Viejo de Caldas Gran Reserve, NULL,10, NULL,80,Colombia, NULL, 2012-08-29, n, n, n, n,NULL,NULL
319,Vizcaya, Cask 12, Cask 12,Vizcaya Cask 12, Vizcaya Cask 12, NULL,13, NULL,80,Dominican Republic, NULL, 2012-08-29, n, n, n, n,NULL,NULL
320,Vizcaya, Cristal, Cristal,Vizcaya Cristal, Vizcaya Cristal, NULL,13, NULL,80,Dominican Republic, NULL, 2012-08-29, n, n, n, n,NULL,NULL
321,Vizcaya, VXOP Cask No. 21, VXOP Cask No. 21,Vizcaya VXOP Cask No. 21, Vizcaya VXOP Cask No. 21, NULL,21, NULL,80,Dominican Republic, NULL, 2012-08-29, n, n, n, n,www.vizcayarum.com,NULL
322, ,Westerhall,esterhall,Westerhall, Westerhall, NULL,11, NULL,86,Grenada, NULL, 2012-08-29, n, n, n, n,NULL,NULL
323,Wray & Nephew, White Overproof, White Overproof,Wray & Nephew White Overproof, Wray & Nephew White Overproof,50,8, NULL,126,Jamaica, NULL, 2012-08-29, n, n, n, n,www.jwrayandnephew.com,What you get when you ask for rum in Jamaica
324,Zacapa, Centenario 23, Centenario 23,Zacapa Centenario 23, Zacapa Centenario 23,50,15, NULL,80,Guatemala, NULL, 2012-08-29, n, n, n, n,NULL,NULL
325,Zacapa, Centenario XO, Centenario XO,Zacapa Centenario XO, Zacapa Centenario XO,50,30, NULL,80,Guatemala, NULL, 2012-08-29, n, n, n, n,NULL,NULL
326,Zafra, 21-year, 21-year,Zafra 21-year, Zafra 21-year,100,11, NULL,80,Panama, NULL, 2012-08-29, n, n, n, n,NULL,NULL
327,Zaya, 12-year, 12-year,Zaya 12-year, Zaya 12-year,50,13, NULL,80,Trinidad, NULL, 2012-08-29, n, n, n, n,www.infiniumspirits.com,NULL
328,Lemon Hart, Navy Spiced, Navy Spiced,Lemon Hart Navy Spiced, Lemon Hart Navy Spiced, NULL,12, NULL,86,Guyana, NULL, 2014-11-21, n, n, y, n,NULL,NULL
329, Avu‡,Amburana cachaa,Amburana cachaa,Avu‡ Amburana cachaa, Avu‡  Amburana cachaa, NULL,12, NULL,80,Brazil, NULL, 2014-11-21, n, n, n, n,NULL,NULL
330, Avu‡,Prata cachaa,Prata cachaa,Avu‡ Prata cachaa, Avu‡  Prata cachaa, NULL,9, NULL,84,Brazil, NULL, 2014-11-21, n, n, n, n,NULL,NULL
331,The Devils Own, Black Spice Flavored, Black Spice Flavored,The Devils Own Black Spice Flavored, The Devils Own Black Spice Flavored, NULL,12, NULL,85.5,Oregon, OR, 2014-11-21, n, n, n, n,NULL,NULL
332,Facundo, Eximo, Eximo,Facundo Eximo, Facundo Eximo, NULL,21, NULL,80,Puerto Rico, NULL, 2014-11-21, n, n, n, n,NULL,NULL
333,Facundo, Neo, Neo,Facundo Neo, Facundo Neo, NULL,13, NULL,80,Puerto Rico, NULL, 2014-11-21, n, n, n, n,NULL,NULL
334,Mocambo, 15-year, 15-year,Mocambo 15-year, Mocambo 15-year, NULL,9, NULL,80,Mexico, NULL, 2014-11-21, n, n, n, n,NULL,NULL
335,Miel, Tobacco, Tobacco,Miel Tobacco, Miel Tobacco, NULL,8, flavored,44,Spain, NULL, 2014-12-05, n, n, y, n,NULL,NULL
336,Damoiseau, Virgin Cane, Virgin Cane,Damoiseau Virgin Cane, Damoiseau Virgin Cane, NULL,12, NULL,80,Guadeloupe, NULL, 2015-01-04, n, n, n, n,NULL,NULL
337,Centenario, 25, 25,Centenario 25, Centenario 25, NULL,17, NULL,80,Costa Rica, NULL, 2014-12-27, n, n, n, n,NULL,NULL
338,Plantation, Old Reserve Panama 2002, Old Reserve Panama 2002,Plantation Old Reserve Panama 2002, Plantation Old Reserve Panama 2002, NULL,18, NULL,84,Panama, NULL, 2014-12-27, n, n, n, n,NULL,NULL
